,timestamp,UTC time,accuracy,x,y,z
21091,1565109981402,2019-08-06T16:46:21.402,unknown,0.2607421875,-1.016021728515625,0.1537933349609375
21092,1565109981503,2019-08-06T16:46:21.503,unknown,0.0384674072265625,-0.5968475341796875,0.1486053466796875
21093,1565109981603,2019-08-06T16:46:21.603,unknown,0.1551513671875,-0.3670654296875,0.07080078125
21094,1565109981703,2019-08-06T16:46:21.703,unknown,1.4435272216796875,-2.133209228515625,1.1842193603515625
21095,1565109981803,2019-08-06T16:46:21.803,unknown,-0.6199951171875,-1.1545257568359375,-0.2418365478515625
21096,1565109981904,2019-08-06T16:46:21.904,unknown,-0.5314788818359375,-0.7334136962890625,-0.1544342041015625
21097,1565109982004,2019-08-06T16:46:22.004,unknown,1.1582183837890625,-1.457611083984375,-0.170196533203125
21098,1565109982104,2019-08-06T16:46:22.104,unknown,-0.0309906005859375,-0.844085693359375,-0.2084503173828125
21099,1565109982204,2019-08-06T16:46:22.204,unknown,0.0038604736328125,-0.8762359619140625,0.042388916015625
21100,1565109982305,2019-08-06T16:46:22.305,unknown,0.73736572265625,-0.973236083984375,-0.26776123046875
21101,1565109982405,2019-08-06T16:46:22.405,unknown,0.41534423828125,-1.1386871337890625,-0.126007080078125
21102,1565109982505,2019-08-06T16:46:22.505,unknown,0.113250732421875,-1.3404541015625,0.1999359130859375
21103,1565109982605,2019-08-06T16:46:22.605,unknown,0.0911865234375,-1.1810455322265625,0.4481201171875
21104,1565109982705,2019-08-06T16:46:22.705,unknown,0.131103515625,-0.6958465576171875,0.0525970458984375
21105,1565109982806,2019-08-06T16:46:22.806,unknown,-0.1380615234375,-0.2282257080078125,0.009063720703125
21106,1565109982906,2019-08-06T16:46:22.906,unknown,1.1801910400390625,-2.4865264892578125,1.62152099609375
21107,1565109983006,2019-08-06T16:46:23.006,unknown,-0.437286376953125,-1.0074615478515625,-0.518585205078125
21108,1565109983106,2019-08-06T16:46:23.106,unknown,-0.6483917236328125,-0.7325286865234375,-0.865692138671875
21109,1565109983207,2019-08-06T16:46:23.207,unknown,1.2899322509765625,-1.38995361328125,-0.0676116943359375
21110,1565109983307,2019-08-06T16:46:23.307,unknown,-0.2278900146484375,-0.8531951904296875,-0.3185882568359375
21111,1565109983407,2019-08-06T16:46:23.407,unknown,-0.0668182373046875,-0.9610748291015624,0.1725311279296875
21112,1565109983507,2019-08-06T16:46:23.507,unknown,0.9098358154296876,-0.7696685791015625,-0.2599334716796875
21113,1565109983608,2019-08-06T16:46:23.608,unknown,0.4254150390625,-0.96099853515625,0.0035400390625
21114,1565109983708,2019-08-06T16:46:23.708,unknown,-0.4554595947265625,-1.952606201171875,-0.325592041015625
21115,1565109983808,2019-08-06T16:46:23.808,unknown,0.2888336181640625,-0.8712921142578125,0.0846099853515625
21116,1565109983908,2019-08-06T16:46:23.908,unknown,0.0723419189453125,-0.549072265625,0.0458221435546875
21117,1565109984008,2019-08-06T16:46:24.008,unknown,-0.0884552001953125,-0.312286376953125,-0.051025390625
21118,1565109984109,2019-08-06T16:46:24.109,unknown,1.3025970458984375,-2.38604736328125,1.074066162109375
21119,1565109984209,2019-08-06T16:46:24.209,unknown,-0.29083251953125,-1.9900970458984373,0.1695709228515625
21120,1565109984309,2019-08-06T16:46:24.309,unknown,-0.6176910400390625,-0.70318603515625,-0.7873687744140625
21121,1565109984409,2019-08-06T16:46:24.409,unknown,1.284515380859375,-1.0283660888671875,0.0530853271484375
21122,1565109984510,2019-08-06T16:46:24.510,unknown,-0.107269287109375,-0.8736114501953125,-0.1074676513671875
21123,1565109984610,2019-08-06T16:46:24.610,unknown,0.1109466552734375,-0.994110107421875,0.270538330078125
21124,1565109984710,2019-08-06T16:46:24.710,unknown,0.8498382568359375,-0.9271240234375,-0.0759429931640625
21125,1565109984810,2019-08-06T16:46:24.810,unknown,0.4880218505859375,-1.01123046875,0.037384033203125
21126,1565109984911,2019-08-06T16:46:24.911,unknown,-0.3836822509765625,-1.7250823974609375,-0.3670806884765625
21127,1565109985011,2019-08-06T16:46:25.011,unknown,0.1415557861328125,-0.9201507568359376,0.0143280029296875
21128,1565109985111,2019-08-06T16:46:25.111,unknown,0.19390869140625,-0.470489501953125,0.11273193359375
21129,1565109985211,2019-08-06T16:46:25.211,unknown,0.0150909423828125,-0.401947021484375,0.08319091796875
21130,1565109985311,2019-08-06T16:46:25.311,unknown,0.6010894775390625,-1.05438232421875,0.924072265625
21131,1565109985412,2019-08-06T16:46:25.412,unknown,0.435577392578125,-2.613616943359375,1.016143798828125
21132,1565109985512,2019-08-06T16:46:25.512,unknown,-0.2770843505859375,-0.812896728515625,-0.3587799072265625
21133,1565109985612,2019-08-06T16:46:25.612,unknown,0.260009765625,-0.670806884765625,0.2109375
21134,1565109985712,2019-08-06T16:46:25.712,unknown,-0.13287353515625,-0.936767578125,0.0540924072265625
21135,1565109985813,2019-08-06T16:46:25.813,unknown,0.4557952880859375,-1.07373046875,0.1801910400390625
21136,1565109985913,2019-08-06T16:46:25.913,unknown,0.10009765625,-1.3370361328125,0.5196075439453125
21137,1565109986013,2019-08-06T16:46:26.013,unknown,0.3673553466796875,-0.89141845703125,0.2523651123046875
21138,1565109986113,2019-08-06T16:46:26.113,unknown,-0.518280029296875,-1.5655364990234375,-0.4188995361328125
21139,1565109986213,2019-08-06T16:46:26.213,unknown,0.417694091796875,-0.8985443115234375,-0.040679931640625
21140,1565109986314,2019-08-06T16:46:26.314,unknown,0.0079193115234375,-0.376129150390625,0.004974365234375
21141,1565109986414,2019-08-06T16:46:26.414,unknown,0.061676025390625,-0.5456085205078125,0.142486572265625
21142,1565109986514,2019-08-06T16:46:26.514,unknown,0.4432373046875,-0.1719512939453125,0.5081329345703125
21143,1565109986614,2019-08-06T16:46:26.614,unknown,1.1188201904296875,-1.2199554443359375,-0.373321533203125
21144,1565109986715,2019-08-06T16:46:26.715,unknown,-0.1332855224609375,-1.07861328125,-0.1705780029296875
21145,1565109986815,2019-08-06T16:46:26.815,unknown,-0.033111572265625,-0.6872406005859375,-0.01373291015625
21146,1565109986915,2019-08-06T16:46:26.915,unknown,0.0100555419921875,-0.998931884765625,-0.0056304931640625
21147,1565109987015,2019-08-06T16:46:27.015,unknown,0.690521240234375,-0.9715576171875,-0.2176055908203125
21148,1565109987116,2019-08-06T16:46:27.116,unknown,-0.059173583984375,-1.3932952880859375,-0.188690185546875
21149,1565109987216,2019-08-06T16:46:27.216,unknown,0.387908935546875,-1.2592010498046875,0.2874755859375
21150,1565109987316,2019-08-06T16:46:27.316,unknown,-0.012664794921875,-1.456512451171875,0.470672607421875
21151,1565109987416,2019-08-06T16:46:27.416,unknown,0.3248443603515625,-0.7138671875,0.0766143798828125
21152,1565109987516,2019-08-06T16:46:27.516,unknown,-0.189849853515625,-0.2832183837890625,-0.0565032958984375
21153,1565109987617,2019-08-06T16:46:27.617,unknown,0.253448486328125,-1.39971923828125,0.917388916015625
21154,1565109987717,2019-08-06T16:46:27.717,unknown,-0.5926361083984375,-0.3427581787109375,0.042083740234375
21155,1565109987817,2019-08-06T16:46:27.817,unknown,-0.46783447265625,-0.7187957763671875,-0.18841552734375
21156,1565109987917,2019-08-06T16:46:27.917,unknown,0.87835693359375,-1.3216705322265625,-0.114715576171875
21157,1565109988018,2019-08-06T16:46:28.018,unknown,0.0067291259765625,-0.7965087890625,-0.19775390625
21158,1565109988118,2019-08-06T16:46:28.118,unknown,0.0604095458984375,-0.8626251220703125,-0.1242218017578125
21159,1565109988218,2019-08-06T16:46:28.218,unknown,0.62420654296875,-0.9831390380859376,-0.3871002197265625
21160,1565109988318,2019-08-06T16:46:28.318,unknown,0.344757080078125,-1.219970703125,-0.1361083984375
21161,1565109988418,2019-08-06T16:46:28.418,unknown,0.387054443359375,-1.3940887451171875,0.2616119384765625
21162,1565109988519,2019-08-06T16:46:28.519,unknown,0.0186309814453125,-1.224273681640625,0.5755767822265625
21163,1565109988619,2019-08-06T16:46:28.619,unknown,0.1960906982421875,-0.684051513671875,0.1092681884765625
21164,1565109988719,2019-08-06T16:46:28.719,unknown,-0.2118988037109375,-0.2087249755859375,-0.016082763671875
21165,1565109988819,2019-08-06T16:46:28.819,unknown,0.72149658203125,-2.25439453125,1.314239501953125
21166,1565109988920,2019-08-06T16:46:28.920,unknown,-0.253509521484375,-0.465667724609375,-0.4480438232421875
21167,1565109989020,2019-08-06T16:46:29.020,unknown,-0.4656524658203125,-0.6634063720703125,0.144561767578125
21168,1565109989120,2019-08-06T16:46:29.120,unknown,0.688720703125,-1.7830047607421875,-0.2661590576171875
21169,1565109989220,2019-08-06T16:46:29.220,unknown,-0.0965423583984375,-0.7426300048828125,-0.264892578125
21170,1565109989321,2019-08-06T16:46:29.321,unknown,0.136993408203125,-0.879547119140625,-0.1000213623046875
21171,1565109989421,2019-08-06T16:46:29.421,unknown,0.6717987060546875,-0.9083099365234376,-0.507080078125
21172,1565109989521,2019-08-06T16:46:29.521,unknown,0.3358306884765625,-1.07171630859375,-0.17803955078125
21173,1565109989621,2019-08-06T16:46:29.621,unknown,0.020355224609375,-1.506195068359375,0.3628997802734375
21174,1565109989721,2019-08-06T16:46:29.721,unknown,0.1649322509765625,-1.2213134765625,0.31402587890625
21175,1565109989822,2019-08-06T16:46:29.822,unknown,0.161346435546875,-0.61151123046875,0.1218719482421875
21176,1565109989922,2019-08-06T16:46:29.922,unknown,-0.1212615966796875,-0.2714080810546875,0.1019439697265625
21177,1565109990022,2019-08-06T16:46:30.022,unknown,1.3816070556640625,-2.0421142578125,0.644439697265625
21178,1565109990122,2019-08-06T16:46:30.122,unknown,-0.3019256591796875,-3.3317108154296875,1.055328369140625
21179,1565109990223,2019-08-06T16:46:30.223,unknown,-0.5120849609375,-0.9787139892578124,-0.3980255126953125
21180,1565109990323,2019-08-06T16:46:30.323,unknown,0.3152008056640625,-1.04449462890625,-0.0935211181640625
21181,1565109990423,2019-08-06T16:46:30.423,unknown,0.0407562255859375,-0.970703125,-0.189544677734375
21182,1565109990523,2019-08-06T16:46:30.523,unknown,0.3351898193359375,-0.9092559814453124,-0.1190185546875
21183,1565109990624,2019-08-06T16:46:30.624,unknown,0.3380584716796875,-0.9942169189453124,-0.10516357421875
21184,1565109990724,2019-08-06T16:46:30.724,unknown,0.2205352783203125,-1.1318359375,0.1660919189453125
21185,1565109990824,2019-08-06T16:46:30.824,unknown,-0.077239990234375,-0.9568634033203124,0.2183074951171875
21186,1565109990924,2019-08-06T16:46:30.924,unknown,0.0514678955078125,-0.8377532958984375,0.1708526611328125
21187,1565109991024,2019-08-06T16:46:31.024,unknown,0.2025604248046875,-1.0186309814453125,0.2529754638671875
21188,1565109991125,2019-08-06T16:46:31.125,unknown,0.2145538330078125,-0.9733123779296876,0.2840576171875
21189,1565109991225,2019-08-06T16:46:31.225,unknown,0.1006011962890625,-0.931488037109375,0.2494354248046875
21190,1565109991325,2019-08-06T16:46:31.325,unknown,0.0266571044921875,-0.94366455078125,0.2223358154296875
21191,1565109991425,2019-08-06T16:46:31.425,unknown,0.06561279296875,-0.9615325927734376,0.1798553466796875
21192,1565109991526,2019-08-06T16:46:31.526,unknown,0.022674560546875,-0.9434661865234376,0.2647705078125
21193,1565109991626,2019-08-06T16:46:31.626,unknown,0.0544281005859375,-0.9658050537109376,0.230133056640625
21194,1565109991726,2019-08-06T16:46:31.726,unknown,-0.060302734375,-1.0619049072265625,0.1969757080078125
21195,1565109991826,2019-08-06T16:46:31.826,unknown,0.1294403076171875,-1.3568572998046875,0.2790069580078125
21196,1565109991927,2019-08-06T16:46:31.927,unknown,0.0968475341796875,-0.907745361328125,-0.225677490234375
21197,1565109992027,2019-08-06T16:46:32.027,unknown,0.2779998779296875,-0.9973602294921876,-0.096405029296875
21198,1565109992127,2019-08-06T16:46:32.127,unknown,0.1135711669921875,-0.975250244140625,0.031646728515625
21199,1565109992227,2019-08-06T16:46:32.227,unknown,0.2052459716796875,-0.942657470703125,0.0189361572265625
21200,1565109992327,2019-08-06T16:46:32.327,unknown,0.25469970703125,-1.015045166015625,0.031097412109375
21201,1565109992428,2019-08-06T16:46:32.428,unknown,0.1981964111328125,-0.9882354736328124,0.0672149658203125
21202,1565109992528,2019-08-06T16:46:32.528,unknown,0.3167266845703125,-0.9609375,0.064727783203125
21203,1565109992628,2019-08-06T16:46:32.628,unknown,0.1802520751953125,-0.961456298828125,0.0230865478515625
21204,1565109992728,2019-08-06T16:46:32.728,unknown,0.186065673828125,-0.94146728515625,-0.0512847900390625
21205,1565109992829,2019-08-06T16:46:32.829,unknown,0.3222503662109375,-0.9590606689453124,-0.0137939453125
21206,1565109992929,2019-08-06T16:46:32.929,unknown,-0.0294342041015625,-1.3592681884765625,-0.00079345703125
21207,1565109993029,2019-08-06T16:46:33.029,unknown,0.13787841796875,-1.0539398193359375,-0.0082244873046875
21208,1565109993129,2019-08-06T16:46:33.129,unknown,-0.1774444580078125,-1.10540771484375,-0.076416015625
21209,1565109993229,2019-08-06T16:46:33.229,unknown,0.230560302734375,-0.8925323486328125,0.1836395263671875
21210,1565109993330,2019-08-06T16:46:33.330,unknown,0.065093994140625,-0.7906341552734375,0.131500244140625
21211,1565109993430,2019-08-06T16:46:33.430,unknown,0.0290985107421875,-0.787078857421875,0.29150390625
21212,1565109993530,2019-08-06T16:46:33.530,unknown,0.351165771484375,-0.8888397216796875,0.4915008544921875
21213,1565109993630,2019-08-06T16:46:33.630,unknown,0.478424072265625,-0.8931121826171875,0.5252532958984375
21214,1565109993731,2019-08-06T16:46:33.731,unknown,0.0872802734375,-0.8278045654296875,-0.334014892578125
21215,1565109993831,2019-08-06T16:46:33.831,unknown,-0.84564208984375,-0.59881591796875,-0.1249847412109375
21216,1565109993931,2019-08-06T16:46:33.931,unknown,0.9565887451171876,-1.6685333251953125,-0.142822265625
21217,1565109994031,2019-08-06T16:46:34.031,unknown,-0.1711578369140625,-0.86712646484375,-0.216766357421875
21218,1565109994132,2019-08-06T16:46:34.132,unknown,0.028289794921875,-0.88507080078125,-0.0936737060546875
21219,1565109994232,2019-08-06T16:46:34.232,unknown,0.577178955078125,-1.0286865234375,-0.294342041015625
21220,1565109994332,2019-08-06T16:46:34.332,unknown,0.368194580078125,-1.1542510986328125,-0.1115875244140625
21221,1565109994432,2019-08-06T16:46:34.432,unknown,0.2913818359375,-1.18133544921875,0.2458648681640625
21222,1565109994532,2019-08-06T16:46:34.532,unknown,0.1127777099609375,-1.3676300048828125,0.6425323486328125
21223,1565109994633,2019-08-06T16:46:34.633,unknown,0.13201904296875,-0.65374755859375,-0.0599212646484375
21224,1565109994733,2019-08-06T16:46:34.733,unknown,-0.0879058837890625,-0.1521148681640625,0.0652008056640625
21225,1565109994833,2019-08-06T16:46:34.833,unknown,0.59417724609375,-2.1321563720703125,1.192138671875
21226,1565109994933,2019-08-06T16:46:34.933,unknown,-0.295745849609375,-0.401641845703125,-0.329376220703125
21227,1565109995034,2019-08-06T16:46:35.034,unknown,-0.916015625,-0.4703216552734375,-0.2877197265625
21228,1565109995134,2019-08-06T16:46:35.134,unknown,1.1609649658203125,-1.9503326416015625,-0.1978607177734375
21229,1565109995234,2019-08-06T16:46:35.234,unknown,-0.1192169189453125,-0.7522430419921875,-0.2798004150390625
21230,1565109995334,2019-08-06T16:46:35.334,unknown,-0.017303466796875,-0.857421875,0.0181884765625
21231,1565109995435,2019-08-06T16:46:35.435,unknown,0.844940185546875,-0.9196929931640624,-0.47344970703125
21232,1565109995535,2019-08-06T16:46:35.535,unknown,0.4702606201171875,-1.0137481689453125,-0.241180419921875
21233,1565109995635,2019-08-06T16:46:35.635,unknown,-0.1470184326171875,-1.773101806640625,0.0105438232421875
21234,1565109995735,2019-08-06T16:46:35.735,unknown,0.2332916259765625,-1.0415191650390625,0.1878662109375
21235,1565109995835,2019-08-06T16:46:35.835,unknown,0.1417999267578125,-0.673614501953125,-0.001190185546875
21236,1565109995936,2019-08-06T16:46:35.936,unknown,-0.32598876953125,-0.264923095703125,-0.0981292724609375
21237,1565109996036,2019-08-06T16:46:36.036,unknown,1.8216705322265625,-2.63519287109375,1.509857177734375
21238,1565109996136,2019-08-06T16:46:36.136,unknown,-0.7237548828125,-0.8878936767578125,-0.5948333740234375
21239,1565109996236,2019-08-06T16:46:36.236,unknown,-0.8634185791015625,-0.76947021484375,-0.3473358154296875
21240,1565109996337,2019-08-06T16:46:36.337,unknown,0.8003692626953125,-1.9561614990234373,-0.413055419921875
21241,1565109996437,2019-08-06T16:46:36.437,unknown,-0.1714324951171875,-0.847442626953125,-0.325531005859375
21242,1565109996537,2019-08-06T16:46:36.537,unknown,0.2506866455078125,-0.8963623046875,0.045684814453125
21243,1565109996637,2019-08-06T16:46:36.637,unknown,0.5662841796875,-0.9657135009765624,0.136932373046875
21244,1565109996738,2019-08-06T16:46:36.738,unknown,0.4500579833984375,-0.939727783203125,0.0546875
21245,1565109996838,2019-08-06T16:46:36.838,unknown,-0.5105438232421875,-2.0442352294921875,-0.559478759765625
21246,1565109996938,2019-08-06T16:46:36.938,unknown,0.4402313232421875,-0.848480224609375,-0.0513458251953125
21247,1565109997038,2019-08-06T16:46:37.038,unknown,0.0120697021484375,-0.483062744140625,0.00830078125
21248,1565109997138,2019-08-06T16:46:37.138,unknown,-0.1514892578125,-0.3569488525390625,-0.00079345703125
21249,1565109997239,2019-08-06T16:46:37.239,unknown,0.8031463623046875,-1.0750579833984375,0.6371612548828125
21250,1565109997339,2019-08-06T16:46:37.339,unknown,-0.11572265625,-2.4370269775390625,1.436431884765625
21251,1565109997439,2019-08-06T16:46:37.439,unknown,-0.4439544677734375,-0.78118896484375,-0.37152099609375
21252,1565109997539,2019-08-06T16:46:37.539,unknown,0.446807861328125,-0.7327117919921875,0.024810791015625
21253,1565109997640,2019-08-06T16:46:37.640,unknown,0.1151885986328125,-0.8948974609375,-0.01898193359375
21254,1565109997740,2019-08-06T16:46:37.740,unknown,0.4143829345703125,-1.0196380615234375,0.1006622314453125
21255,1565109997840,2019-08-06T16:46:37.840,unknown,0.28436279296875,-1.1039886474609375,0.1260528564453125
21256,1565109997940,2019-08-06T16:46:37.940,unknown,0.4881744384765625,-1.16009521484375,0.143585205078125
21257,1565109998040,2019-08-06T16:46:38.040,unknown,-0.3318939208984375,-1.4070281982421875,-0.32666015625
21258,1565109998141,2019-08-06T16:46:38.141,unknown,0.587432861328125,-0.8422698974609375,-0.1857147216796875
21259,1565109998241,2019-08-06T16:46:38.241,unknown,-0.2069854736328125,-0.4416961669921875,-0.0155181884765625
21260,1565109998341,2019-08-06T16:46:38.341,unknown,-0.0633392333984375,-0.6711273193359375,0.22662353515625
21261,1565109998441,2019-08-06T16:46:38.441,unknown,0.249725341796875,0.0418243408203125,0.1542510986328125
21262,1565109998542,2019-08-06T16:46:38.542,unknown,1.62213134765625,-2.3470611572265625,0.5769195556640625
21263,1565109998642,2019-08-06T16:46:38.642,unknown,-0.3608245849609375,-0.7902374267578125,-0.3984222412109375
21264,1565109998742,2019-08-06T16:46:38.742,unknown,0.471649169921875,-0.668609619140625,0.4799652099609375
21265,1565109998842,2019-08-06T16:46:38.842,unknown,0.08203125,-1.013885498046875,0.0143890380859375
21266,1565109998943,2019-08-06T16:46:38.943,unknown,0.7654571533203125,-1.010345458984375,-0.218963623046875
21267,1565109999043,2019-08-06T16:46:39.043,unknown,0.171112060546875,-1.382110595703125,-0.269561767578125
21268,1565109999143,2019-08-06T16:46:39.143,unknown,0.2360076904296875,-1.144775390625,0.1508941650390625
21269,1565109999243,2019-08-06T16:46:39.243,unknown,0.0962677001953125,-1.476226806640625,0.52410888671875
21270,1565109999343,2019-08-06T16:46:39.343,unknown,0.1592559814453125,-0.75555419921875,-0.010650634765625
21271,1565109999444,2019-08-06T16:46:39.444,unknown,-0.169219970703125,-0.1215057373046875,-0.0364227294921875
21272,1565109999544,2019-08-06T16:46:39.544,unknown,0.43865966796875,-2.1959686279296875,1.5225067138671875
21273,1565109999644,2019-08-06T16:46:39.644,unknown,-0.4079437255859375,-0.7828826904296875,-0.248779296875
21274,1565109999744,2019-08-06T16:46:39.744,unknown,-0.6876373291015625,-0.44561767578125,-0.5486907958984375
21275,1565109999845,2019-08-06T16:46:39.845,unknown,1.098052978515625,-1.573394775390625,-0.10748291015625
21276,1565109999945,2019-08-06T16:46:39.945,unknown,-0.1282958984375,-0.821624755859375,-0.245391845703125
21277,1565110000045,2019-08-06T16:46:40.045,unknown,0.0103607177734375,-0.9309844970703124,0.0810546875
21278,1565110000145,2019-08-06T16:46:40.145,unknown,0.818450927734375,-0.9248504638671876,-0.3158416748046875
21279,1565110000246,2019-08-06T16:46:40.246,unknown,0.54071044921875,-0.9737396240234376,-0.036956787109375
21280,1565110000346,2019-08-06T16:46:40.346,unknown,-0.579986572265625,-1.91888427734375,-0.3706512451171875
21281,1565110000446,2019-08-06T16:46:40.446,unknown,0.2940826416015625,-0.89617919921875,0.008087158203125
21282,1565110000546,2019-08-06T16:46:40.546,unknown,0.0483856201171875,-0.52587890625,0.0233612060546875
21283,1565110000646,2019-08-06T16:46:40.646,unknown,-0.17718505859375,-0.335968017578125,-0.04095458984375
21284,1565110000747,2019-08-06T16:46:40.747,unknown,0.8553619384765625,-1.464813232421875,0.9193878173828124
21285,1565110000847,2019-08-06T16:46:40.847,unknown,-0.22552490234375,-2.8723907470703125,1.0009613037109375
21286,1565110000947,2019-08-06T16:46:40.947,unknown,-0.4138946533203125,-0.7872161865234375,-0.42474365234375
21287,1565110001047,2019-08-06T16:46:41.047,unknown,0.6610870361328125,-0.659698486328125,0.12811279296875
21288,1565110001148,2019-08-06T16:46:41.148,unknown,0.0240936279296875,-0.9154052734375,-0.0794525146484375
21289,1565110001248,2019-08-06T16:46:41.248,unknown,0.5435028076171875,-0.978790283203125,0.0574188232421875
21290,1565110001348,2019-08-06T16:46:41.348,unknown,0.00946044921875,-1.305206298828125,0.2625579833984375
21291,1565110001448,2019-08-06T16:46:41.448,unknown,0.4080657958984375,-1.0902557373046875,0.27490234375
21292,1565110001548,2019-08-06T16:46:41.548,unknown,-0.19268798828125,-1.43865966796875,-0.013458251953125
21293,1565110001649,2019-08-06T16:46:41.649,unknown,0.3689727783203125,-0.812469482421875,-0.0447845458984375
21294,1565110001749,2019-08-06T16:46:41.749,unknown,-0.194427490234375,-0.31573486328125,0.001007080078125
21295,1565110001849,2019-08-06T16:46:41.849,unknown,0.10211181640625,-0.8195953369140625,0.315399169921875
21296,1565110001949,2019-08-06T16:46:41.949,unknown,-0.1498870849609375,0.1657562255859375,0.2650299072265625
21297,1565110002050,2019-08-06T16:46:42.050,unknown,-0.0716552734375,-0.482513427734375,1.106903076171875
21298,1565110002150,2019-08-06T16:46:42.150,unknown,0.3809356689453125,-1.47625732421875,-0.0790252685546875
21299,1565110002250,2019-08-06T16:46:42.250,unknown,-0.0751953125,-0.733642578125,-0.2461090087890625
21300,1565110002350,2019-08-06T16:46:42.350,unknown,0.1208648681640625,-0.8994598388671875,-0.0691986083984375
21301,1565110002451,2019-08-06T16:46:42.451,unknown,0.70458984375,-1.0286102294921875,-0.3050384521484375
21302,1565110002551,2019-08-06T16:46:42.551,unknown,0.3139801025390625,-1.191009521484375,-0.26080322265625
21303,1565110002651,2019-08-06T16:46:42.651,unknown,0.2025299072265625,-1.509765625,0.2327117919921875
21304,1565110002751,2019-08-06T16:46:42.751,unknown,0.028350830078125,-1.20819091796875,0.301239013671875
21305,1565110002851,2019-08-06T16:46:42.851,unknown,0.1374969482421875,-0.5659942626953125,-0.0336761474609375
21306,1565110002952,2019-08-06T16:46:42.952,unknown,-0.332550048828125,-0.203338623046875,-0.037139892578125
21307,1565110003052,2019-08-06T16:46:43.052,unknown,1.9399566650390625,-3.04791259765625,1.4736328125
21308,1565110003152,2019-08-06T16:46:43.152,unknown,-0.2261505126953125,-1.78643798828125,0.1946868896484375
21309,1565110003252,2019-08-06T16:46:43.252,unknown,-0.55859375,-0.7981719970703125,-0.5634613037109375
21310,1565110003353,2019-08-06T16:46:43.353,unknown,0.95794677734375,-0.8213958740234375,-0.0018310546875
21311,1565110003453,2019-08-06T16:46:43.453,unknown,-0.1039276123046875,-0.8890533447265625,-0.034820556640625
21312,1565110003553,2019-08-06T16:46:43.553,unknown,0.6276397705078125,-0.9550323486328124,0.2840728759765625
21313,1565110003653,2019-08-06T16:46:43.653,unknown,0.0630645751953125,-1.3984375,0.5527801513671875
21314,1565110003753,2019-08-06T16:46:43.753,unknown,0.3278045654296875,-1.144317626953125,0.3853912353515625
21315,1565110003854,2019-08-06T16:46:43.854,unknown,-0.1113433837890625,-1.5311279296875,0.372467041015625
21316,1565110003954,2019-08-06T16:46:43.954,unknown,0.2672271728515625,-0.65850830078125,-0.10089111328125
21317,1565110004054,2019-08-06T16:46:44.054,unknown,-0.1564483642578125,-0.1888580322265625,-0.0442047119140625
21318,1565110004154,2019-08-06T16:46:44.154,unknown,0.1287384033203125,-1.6214447021484375,1.1302337646484375
21319,1565110004255,2019-08-06T16:46:44.255,unknown,-0.214813232421875,0.135833740234375,-0.3587493896484375
21320,1565110004355,2019-08-06T16:46:44.355,unknown,-0.4703521728515625,-0.539947509765625,0.11041259765625
21321,1565110004455,2019-08-06T16:46:44.455,unknown,0.6122894287109375,-1.6143341064453125,-0.2689666748046875
21322,1565110004555,2019-08-06T16:46:44.555,unknown,-0.0439453125,-0.77783203125,-0.219207763671875
21323,1565110004656,2019-08-06T16:46:44.656,unknown,0.024688720703125,-0.8572540283203125,-0.010345458984375
21324,1565110004756,2019-08-06T16:46:44.756,unknown,0.6558380126953125,-1.01611328125,-0.3226165771484375
21325,1565110004856,2019-08-06T16:46:44.856,unknown,0.34588623046875,-1.1502838134765625,-0.2798004150390625
21326,1565110004956,2019-08-06T16:46:44.956,unknown,0.2069091796875,-1.3361358642578125,0.1692657470703125
21327,1565110005056,2019-08-06T16:46:45.056,unknown,0.1703033447265625,-1.2561492919921875,0.4320526123046875
21328,1565110005157,2019-08-06T16:46:45.157,unknown,0.185028076171875,-0.7042236328125,-0.0202484130859375
21329,1565110005257,2019-08-06T16:46:45.257,unknown,-0.324615478515625,-0.26068115234375,-0.05059814453125
21330,1565110005357,2019-08-06T16:46:45.357,unknown,1.12646484375,-2.4185943603515625,1.4405059814453125
21331,1565110005457,2019-08-06T16:46:45.457,unknown,-0.0658416748046875,-0.6558380126953125,-0.685638427734375
21332,1565110005558,2019-08-06T16:46:45.558,unknown,-0.577850341796875,-0.8255615234375,-0.2621917724609375
21333,1565110005658,2019-08-06T16:46:45.658,unknown,0.5745697021484375,-1.6533050537109375,-0.2068634033203125
21334,1565110005758,2019-08-06T16:46:45.758,unknown,-0.281463623046875,-0.83453369140625,-0.4748992919921875
21335,1565110005858,2019-08-06T16:46:45.858,unknown,0.3102874755859375,-0.9814453125,0.180938720703125
21336,1565110005959,2019-08-06T16:46:45.959,unknown,0.6136627197265625,-0.9539337158203124,0.074249267578125
21337,1565110006059,2019-08-06T16:46:46.059,unknown,0.4932861328125,-0.8265380859375,0.0709228515625
21338,1565110006159,2019-08-06T16:46:46.159,unknown,-0.5570831298828125,-1.9355010986328125,-0.5753021240234375
21339,1565110006259,2019-08-06T16:46:46.259,unknown,0.3525848388671875,-0.8116912841796875,-0.1478271484375
21340,1565110006359,2019-08-06T16:46:46.359,unknown,-0.0363006591796875,-0.459442138671875,0.0197296142578125
21341,1565110006460,2019-08-06T16:46:46.460,unknown,-0.2070159912109375,-0.494049072265625,-0.01654052734375
21342,1565110006560,2019-08-06T16:46:46.560,unknown,0.696685791015625,-0.480438232421875,0.581634521484375
21343,1565110006660,2019-08-06T16:46:46.660,unknown,1.2205047607421875,-1.279449462890625,-0.4097137451171875
